"URL","ASIN","Title","Brand","Fulfillment","Category","BSR","Subcategory","Price","Price Trend (90 days) (%)","Monthly Sales","Sales Trend (90 days) (%)","Monthly Revenue","Review Count","Reviews Rating","Seller","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Width","Height","Length","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B078WXFK79","B078WXFK79","Jonard Tools HSC-75 Hardline Coring and Stripping Tool 3/4"" for Times Fiber T10 and Commscope P3 Cables","JONARD TOOLS","Amazon","Tools & Home Improvement",132062,"Wire Strippers",136.95,29,141,47,19309.95,81,4.4,"Amazon",4,1009,106,"Large Standard-Size",4.65,9.18,2.05,1.170855,"N/A","N/A","04/01/2023",48,6,7,1.74
"https://amazon.com/dp/B08VX1R9PJ","B08VX1R9PJ","Jonard Tools TK-395 Communication Scissor & Pouch Kit with Stainless Steel Scissors and Molded Tool Pouch, Blue","JONARD TOOLS","Amazon","Tools & Home Improvement",13465,"Scissors & Shears",21.95,7,869,0,19074.55,1840,4.8,"Amazon",5,8770,17,"Large Standard-Size",6.57,8.39,5.04,0.63945,"N/A","N/A","04/01/2023",27,6,6,0.47
"https://amazon.com/dp/B0B3GVDQBH","B0B3GVDQBH","Jonard Tools TK-179B Advanced Backpack Fiber Prep Kit","JONARD TOOLS","Amazon","Tools & Home Improvement",302875,"Wire Strippers",679.26,-10,28,14,19019.28,47,4.5,"Amazon",2,"N/A","N/A","Small Oversize",15.7,20.7,9,13.501215,"N/A","N/A","09/01/2022",11,6,10,0.6
"https://amazon.com/dp/B09CJLB3MX","B09CJLB3MX","Jonard Tools TK-355 3 Hole Fiber Stripper & Kevlar Shears Scissor Kit, Leather Pouch","JONARD TOOLS","Amazon","Tools & Home Improvement",39733,"Wire Strippers",55.95,27,320,9,17904,842,4.6,"Amazon",6,3112,"N/A","Large Standard-Size",3.35,10.39,2.52,0.78939,"N/A","N/A","04/01/2023",21,6,5,0.38
"https://amazon.com/dp/B006962CUK","B006962CUK","Jonard Tools JIC-375 Three Hole Fiber Optic Stripper with TPR Handle, 6"" Length","JONARD TOOLS","Amazon","Tools & Home Improvement",29558,"Wire Strippers",29.92,"N/A",597,4,17862.24,1078,4.8,"Amazon",13,5982,3,"Small Standard-Size",3.503937007874,9.3700787401575,0.66929133858268,0.28665,"N/A","N/A","04/01/2023",99,10,0,0.55
"https://amazon.com/dp/B00E1Q4OGU","B00E1Q4OGU","Jonard Tools TK-350 Fiber Stripper & Kevlar Cutting Kit","JONARD TOOLS","Amazon","Tools & Home Improvement",57284,"Wire Strippers",55.81,2,320,9,17859.2,842,4.6,"Amazon",13,3112,"N/A","Large Standard-Size",3.2677165354331,9.0551181102362,2.244094488189,0.72765,"N/A","N/A","04/01/2023",113,6,5,0.38
"https://amazon.com/dp/B09N7Q3P1H","B09N7Q3P1H","Jonard Tools AHC-19 Adjustable Round Hole Cutter w/Vacuum Port, 9""","JONARD TOOLS","Amazon","Tools & Home Improvement",213859,"Combo Kits",119.95,9,148,-5,17752.6,159,4.6,"Amazon",5,1293,"N/A","Large Standard-Size",13.385826771654,17.007874015748,5.5905511811024,7.552125,"N/A","N/A","02/01/2022",17,6,3,0.93
"https://amazon.com/dp/B08KJL5H2R","B08KJL5H2R","Jonard Tools TK-161 Fiber Prep Kit w/VFL+","JONARD TOOLS","Amazon","Tools & Home Improvement",302875,"Wire Strippers",614.95,20,28,14,17218.6,47,4.5,"Amazon",4,"N/A","N/A","Small Oversize",14.37,16,10.56,8.451765,"N/A","N/A","09/01/2022",31,6,10,0.6
"https://amazon.com/dp/B006C3YEMO","B006C3YEMO","Jonard Tools FOD-2000 Fiber Optic Drop Cable Slitter for 0.250"" Flat Cable , Blue","JONARD TOOLS","Amazon","Electronics",15765,"Optical",54.95,"N/A",333,-10,17072.91,562,4.6,"Amazon",13,"N/A","N/A","Large Standard-Size",4.0944881889764,9.1338582677165,1.8897637795276,0.2205,"N/A","N/A","03/01/2023",133,8,4,0.59
"https://amazon.com/dp/B01CTX6OA0","B01CTX6OA0","Jonard Tools TK-160 Fiber Prep Kit w/VFL","JONARD TOOLS","Amazon","Tools & Home Improvement",299136,"Wire Strippers",599.95,-4,28,14,16798.6,47,4.5,"Amazon",9,"N/A","N/A","Small Oversize",11,11.9,10.2,7.20123246612,"N/A","N/A","09/01/2022",76,6,10,0.6
"https://amazon.com/dp/B0B44HBRQN","B0B44HBRQN","Jonard Tools ASW-3 Speed Wrench Kit, 9/16"", 1/2"", 7/16"", Chrome","JONARD TOOLS","Amazon","Tools & Home Improvement",25245,"Combination Wrenches",35.47,-2,473,-11,16777.31,1905,4.8,"Amazon",5,"N/A","N/A","Large Standard-Size",5.9448818897638,10.787401574803,2.2047244094488,1.23039,"N/A","N/A","03/01/2023",10,6,10,0.25
"https://amazon.com/dp/B0713YNPJP","B0713YNPJP","Jonard Tools TK-170 Fiber Prep Kit w/Midspan Slitters for Fiber Optic Cable","JONARD TOOLS","Amazon","Tools & Home Improvement",270587,"Wire Strippers",593.49,34,28,14,16617.72,47,4.5,"Amazon",5,"N/A","N/A","Small Oversize",11.102362204724,12.007874015748,9.6062992125984,6.8796,"N/A","N/A","09/01/2022",67,6,10,0.6
"https://amazon.com/dp/B07LCHNFRH","B07LCHNFRH","Jonard Tools FPM-50A High Precision Fiber Optic Power Meter (-50 to +26 dBm) with FC/SC/LC Adapters for PC/UPC/APC Connectors with Included Carry Case","JONARD TOOLS","Amazon","Industrial & Scientific",53518,"Network & Cable Testers",251.14,1,63,,15818.04,13,4.7,"Amazon",11,"N/A","N/A","Large Standard-Size",5.1968503937008,9.7244094488189,2.6771653543307,1.038555,"N/A","N/A","04/01/2023",53,6,10,4.85
"https://amazon.com/dp/B01HG664VY","B01HG664VY","SSK-750 Jonard Tools Star Key Can Wrench Kit for LC & LG Patterns","JONARD TOOLS","Amazon","Tools & Home Improvement",20546,"Wrenches",28.95,14,539,32,15604.05,778,4.5,"Amazon",4,4704,43,"Large Standard-Size",0.78740157480315,10.511811023622,0.51181102362205,1.34946,"N/A","N/A","03/01/2023",68,6,17,0.69
"https://amazon.com/dp/B006962C9G","B006962C9G","Jonard JIC-186 Kevlar Ergonomic Fiber Optic Cutter, 6"" Length","JONARD TOOLS","Amazon","Tools & Home Improvement",14027,"Scissors & Shears",15.95,4,962,3,15343.9,1840,4.8,"Amazon",22,9862,"N/A","Small Standard-Size",3.98,7.68,0.75,0.2205,"N/A","N/A","04/01/2023",108,6,6,0.52
"https://amazon.com/dp/B07X4RPFQC","B07X4RPFQC","Jonard Tools FC-500 Precision Fiber Optic Cleaver for 250µm and 900µm Fiber Cable with 16 Position Blades","JONARD TOOLS","Amazon","Industrial & Scientific",38990,"Knives & Razor Blades",240.71,2,61,80,15246.95,83,3.8,"Amazon",7,703,35,"Large Standard-Size",4.5275590551181,5.3543307086614,3.2677165354331,0.90405,"N/A","N/A","08/01/2022",44,6,5,0.73
"https://amazon.com/dp/B07TXMPCG7","B07TXMPCG7","Jonard Tools AHC-10, Professional Grade Round Hole Saw Cutter, Includes Dust Shield and Case, Cuts Plywood Plasterboard Sheetrock Acrylic Up to 1 1/16” Thick, Adjustable Hole Size 2.2” to 10”, Silver","JONARD TOOLS","Amazon","Tools & Home Improvement",213859,"Combo Kits",102.11,5,148,-5,15112.28,160,4.6,"Amazon",2,1293,"N/A","Large Standard-Size",13.62,16.06,4.69,5.841045,"N/A","N/A","02/01/2022",46,8,3,0.93
